date,bench_ew
2019-05-15,0.022129416
2019-05-16,0.0067977183
2019-05-17,-0.034751
2019-05-20,-0.0035210692
2019-05-21,0.017069243
2019-05-22,-0.0053254883
2019-05-23,-0.023056043
2019-05-24,-0.008759192
2019-05-27,0.027693145
2019-05-28,0.00145111
2019-05-29,0.00339294
2019-05-30,-0.007259391
2019-05-31,-0.00057165284
2019-06-03,-0.0145149315
2019-06-04,-0.015896417
2019-06-05,0.001320589
2019-06-06,-0.024516916
2019-06-10,0.011795853
2019-06-11,0.03602458
2019-06-12,-0.0036893932
2019-06-13,0.007319901
2019-06-14,-0.022324579
2019-06-17,0.00022396853
2019-06-18,-0.0011834514
2019-06-19,0.014261542
2019-06-20,0.0150530245
2019-06-21,0.019067302
2019-06-24,-0.00051167334
2019-06-25,-0.009456969
2019-06-26,-0.0008496712
2019-06-27,0.0070279115
2019-06-28,-0.013817306
2019-07-01,0.029295145
2019-07-02,-0.0004558994
2019-07-03,-0.010043105
2019-07-04,-0.0041091456
2019-07-05,0.0028116838
2019-07-08,-0.034622952
2019-07-09,0.004307423
2019-07-10,-0.0066147693
2019-07-11,0.0003032022
2019-07-12,0.002122889
2019-07-15,0.009655913
2019-07-16,0.002820157
2019-07-17,0.00039237208
2019-07-18,-0.018048443
2019-07-19,0.0055744154
2019-07-22,-0.028737526
2019-07-23,0.013527111
2019-07-24,0.012768782
2019-07-25,0.0029280582
2019-07-26,0.0003005658
2019-07-29,-0.00028139824
2019-07-30,0.0046867975
2019-07-31,-0.006521227
2019-08-01,-0.003001019
2019-08-02,-0.0153696835
2019-08-05,-0.0100274505
2019-08-06,-0.028038349
2019-08-07,-0.003929584
2019-08-08,0.007101374
2019-08-09,-0.012243806
2019-08-12,0.018745087
2019-08-13,-0.004857179
2019-08-14,0.0065429797
2019-08-15,0.0044500823
2019-08-16,0.0039657243
2019-08-19,0.032460857
2019-08-20,0.0031806787
2019-08-21,0.0012405156
2019-08-22,0.0049110777
2019-08-23,-0.003892394
2019-08-26,-0.006722773
2019-08-27,0.019028459
2019-08-28,-0.0018934181
2019-08-29,0.0006506064
2019-08-30,-0.016214287
2019-09-02,0.0256289
2019-09-03,0.00861029
2019-09-04,0.007732115
2019-09-05,0.010358299
2019-09-06,0.004882446
2019-09-09,0.024077013
2019-09-10,0.0024213225
2019-09-11,-0.0068232734
2019-09-12,0.005913194
2019-09-16,0.004903453
2019-09-17,-0.023402661
2019-09-18,0.0005496417
2019-09-19,0.01162522
2019-09-20,4.7024016e-05
2019-09-23,-0.007332196
2019-09-24,0.0022265532
2019-09-25,-0.020866046
2019-09-26,-0.03315968
2019-09-27,0.010406274
2019-09-30,-0.013092367
2019-10-08,0.0013774072
2019-10-09,0.010458268
2019-10-10,0.013714007
2019-10-11,0.00076172384
2019-10-14,0.01622471
2019-10-15,-0.013946377
2019-10-16,-0.006146624
2019-10-17,-0.0012615343
2019-10-18,-0.013047228
2019-10-21,-0.004139335
2019-10-22,0.012183882
2019-10-23,-0.0072442987
2019-10-24,-0.002015335
2019-10-25,0.0061534797
2019-10-28,0.022302361
2019-10-29,-0.015823597
2019-10-30,-0.013433579
2019-10-31,-0.012746008
2019-11-01,0.010224482
2019-11-04,0.0038085543
2019-11-05,0.0013226359
2019-11-06,-0.010294767
2019-11-07,0.00765006
2019-11-08,-0.0024346088
2019-11-11,-0.02438592
2019-11-12,0.0041156188
2019-11-13,-0.003283316
2019-11-14,0.007385082
2019-11-15,-0.013220461
2019-11-18,0.007844128
2019-11-19,0.019515108
2019-11-20,-0.006170826
2019-11-21,-0.0008444542
2019-11-22,-0.013006728
2019-11-25,-0.011736794
2019-11-26,-0.00044091576
2019-11-27,-0.00051885453
2019-11-28,-0.0033539305
2019-11-29,0.00063816743
2019-12-02,0.002248148
2019-12-03,0.0070147673
2019-12-04,0.0009819686
2019-12-05,0.012549652
2019-12-06,0.008613798
2019-12-09,0.004182933
2019-12-10,0.0069594383
2019-12-11,-0.0036396445
2019-12-12,-0.0004128636
2019-12-13,0.010308208
2019-12-16,0.01951069
2019-12-17,0.012093835
2019-12-18,0.0031581272
2019-12-19,0.0059621977
2019-12-20,-0.012578559
2019-12-23,-0.023817845
2019-12-24,0.016814526
2019-12-25,0.00569084
2019-12-26,0.008353396
2019-12-27,-0.009358026
2019-12-30,0.0027858366
2019-12-31,0.0051178928
2020-01-02,0.021929545
2020-01-03,0.0053995587
2020-01-06,0.009349566
2020-01-07,0.01485373
2020-01-08,-0.014283065
2020-01-09,0.01708407
2020-01-10,-0.003470052
2020-01-13,0.012808879
2020-01-14,-0.0018055056
2020-01-15,-0.0024991338
2020-01-16,-0.002781052
2020-01-17,-0.004175561
2020-01-20,0.010314633
2020-01-21,-0.012621394
2020-01-22,0.0027782694
2020-01-23,-0.035731286
2020-02-03,-0.08297105
2020-02-04,-0.0029660605
2020-02-05,0.027051931
2020-02-06,0.027277408
2020-02-07,0.01128722
2020-02-10,0.013820307
2020-02-11,-0.005979237
2020-02-12,0.01681754
2020-02-13,-0.00894525
2020-02-14,0.002248486
2020-02-17,0.03347757
2020-02-18,0.017683672
2020-02-19,-0.0060515404
2020-02-20,0.018180845
2020-02-21,0.011751651
2020-02-24,0.015385977
2020-02-25,0.0009458107
2020-02-26,-0.018203003
2020-02-27,0.0020646597
2020-02-28,-0.052525673
2020-03-02,0.03991571
2020-03-03,0.012024757
2020-03-04,0.0073999837
2020-03-05,0.017028967
2020-03-06,-0.0025273988
2020-03-09,-0.03281041
2020-03-10,0.021619763
2020-03-11,-0.009945959
2020-03-12,-0.018481128
2020-03-13,-0.011541224
2020-03-16,-0.04072951
2020-03-17,-0.0032564206
2020-03-18,-0.016284417
2020-03-19,0.007999026
2020-03-20,0.012640751
2020-03-23,-0.038408767
2020-03-24,0.018084904
2020-03-25,0.02295961
2020-03-26,-0.010163559
2020-03-27,-0.005306985
2020-03-30,-0.02160687
2020-03-31,-0.00015450042
2020-04-01,-0.0052398695
2020-04-02,0.021683637
2020-04-03,-0.004864599
2020-04-07,0.03166589
2020-04-08,0.0036302307
2020-04-09,0.009202619
2020-04-10,-0.023793101
2020-04-13,-0.008298425
2020-04-14,0.017992985
2020-04-15,-0.006078946
2020-04-16,0.0047766673
2020-04-17,-0.0006749715
2020-04-20,0.011647948
2020-04-21,-0.004593687
2020-04-22,0.00922543
2020-04-23,-0.004439526
2020-04-24,-0.018791892
2020-04-27,-0.006784911
2020-04-28,-0.019012183
2020-04-29,-0.002168613
2020-04-30,0.021941986
2020-05-06,0.01835226
2020-05-07,-0.002431392
2020-05-08,0.010785034
2020-05-11,2.1007761e-05
2020-05-12,-0.00023626836
2020-05-13,0.0055124317
2020-05-14,-0.008384127
2020-05-15,0.002149913
2020-05-18,-0.005248163
2020-05-19,0.011175707
2020-05-20,-0.008802591
2020-05-21,-0.011236755
2020-05-22,-0.016868515
2020-05-25,-0.0022657071
2020-05-26,0.021546226
2020-05-27,-0.0040931087
2020-05-28,-0.0034775613
2020-05-29,0.007867254
2020-06-01,0.030180633
2020-06-02,0.003669256
2020-06-03,0.0012367765
2020-06-04,0.002334006
2020-06-05,-0.00043921729
2020-06-08,-0.00190461
2020-06-09,0.005330336
2020-06-10,-0.0012523452
2020-06-11,-0.0026456036
2020-06-12,0.0010070517
2020-06-15,-0.00086065027
2020-06-16,0.017770866
2020-06-17,0.0048807543
2020-06-18,-0.0021371327
2020-06-19,0.005281183
2020-06-22,0.0031709892
2020-06-23,0.0004934624
2020-06-24,-0.0032067185
2020-06-29,-0.0043872786
2020-06-30,0.01630435
2020-07-01,0.004102835
2020-07-02,0.011541539
2020-07-03,0.009698744
2020-07-06,0.036079746
2020-07-07,0.012848308
2020-07-08,0.021901798
2020-07-09,0.026859827
2020-07-10,-0.0047527277
2020-07-13,0.033023536
2020-07-14,-0.0069457204
2020-07-15,-0.02674204
2020-07-16,-0.046552587
2020-07-17,0.0006793345
2020-07-20,0.033155017
2020-07-21,0.004906714
2020-07-22,0.0068002674
2020-07-23,-0.0019052124
2020-07-24,-0.042828705
2020-07-27,0.00061442895
2020-07-28,0.010637083
2020-07-29,0.025928989
2020-07-30,-0.0012976659
2020-07-31,0.012862433
2020-08-03,0.029699644
2020-08-04,-0.006497192
2020-08-05,0.010477208
2020-08-06,-0.0009712371
2020-08-07,-0.012246385
2020-08-10,0.005374676
2020-08-11,-0.019052982
2020-08-12,-0.008949137
2020-08-13,0.0042538056
2020-08-14,0.008133017
2020-08-17,0.020376634
2020-08-18,0.00862442
2020-08-19,-0.016238196
2020-08-20,-0.011984402
2020-08-21,0.006375893
2020-08-24,0.007835526
2020-08-25,-0.0021848022
2020-08-26,-0.02109336
2020-08-27,0.011489442
2020-08-28,0.011007287
2020-08-31,0.001419762
2020-09-01,0.0063755177
2020-09-02,0.006613301
2020-09-03,-0.010000949
2020-09-04,0.0013684034
2020-09-07,-0.01122552
2020-09-08,0.009696521
2020-09-09,-0.030110743
2020-09-10,-0.03746689
2020-09-11,0.015808998
2020-09-14,0.018036218
2020-09-15,0.0034157343
2020-09-16,-0.008105437
2020-09-17,0.0019071782
2020-09-18,0.01392587
2020-09-21,-0.0011774867
2020-09-22,-0.01452576
2020-09-23,0.006303329
2020-09-24,-0.027332846
2020-09-25,-0.0048026997
2020-09-28,-0.013864075
2020-09-29,0.009023917
2020-09-30,-0.0015612313
2020-10-09,0.03111901
2020-10-12,0.03200636
2020-10-13,0.005257856
2020-10-14,-0.0061679757
2020-10-15,-0.008559519
2020-10-16,-0.0002765108
2020-10-19,-0.005350421
2020-10-20,0.01143478
2020-10-21,-0.013548302
2020-10-22,-0.0027870412
2020-10-23,-0.015350748
2020-10-26,0.0035913237
2020-10-27,0.0014555479
2020-10-28,0.0023692169
2020-10-29,-0.0018904106
2020-10-30,-0.02798576
2020-11-02,0.004454281
2020-11-03,0.019469868
2020-11-04,-0.0021854409
2020-11-05,0.01828708
2020-11-06,-0.012027956
2020-11-09,0.022451948
2020-11-10,-0.010651286
2020-11-11,-0.016366644
2020-11-12,0.0017198728
2020-11-13,3.6161964e-05
2020-11-16,0.0070498334
2020-11-17,-0.009290283
2020-11-18,0.0033754162
2020-11-19,0.0049461345
2020-11-20,0.0060130395
2020-11-23,0.0025323788
2020-11-24,1.3554807e-05
2020-11-25,-0.014805726
2020-11-26,-0.0062117837
2020-11-27,-0.0009606333
2020-11-30,-0.003220606
2020-12-01,0.01431447
2020-12-02,0.0011462544
2020-12-03,-0.00257114
2020-12-04,0.0031234894
2020-12-07,-0.004140407
2020-12-08,-0.0007625691
2020-12-09,-0.019346392
2020-12-10,-0.00033054134
2020-12-11,-0.016280841
2020-12-14,0.008257143
2020-12-15,0.0001438334
2020-12-16,-0.0112521965
2020-12-17,0.010049435
2020-12-18,-0.0037192034
2020-12-21,0.0134260785
2020-12-22,-0.020813491
2020-12-23,0.007504745
2020-12-24,-0.017588349
2020-12-25,0.008751279
2020-12-28,-0.008796146
2020-12-29,-0.005184376
2020-12-30,0.0058979006
2020-12-31,0.014963697
2021-01-04,0.017652515
2021-01-05,-0.00018257253
2021-01-06,-0.01289194
2021-01-07,-0.021675961
2021-01-08,-0.0024382772
2021-01-11,-0.02149347
2021-01-12,0.009559926
2021-01-13,-0.013536852
2021-01-14,-0.00068317377
2021-01-15,0.010300826
2021-01-18,0.018566739
2021-01-19,0.00042375855
2021-01-20,0.0053091543
2021-01-21,0.008858761
2021-01-22,-0.008852352
2021-01-25,-0.012173877
2021-01-26,-0.012105241
2021-01-27,0.0004976744
2021-01-28,-0.015424823
2021-01-29,-0.015912756
2021-02-01,0.0037619623
2021-02-02,0.0055253217
2021-02-03,-0.01551035
2021-02-04,-0.0189099
2021-02-05,-0.015958637
2021-02-08,0.0022442925
2021-02-09,0.020884335
2021-02-10,0.0073272027
2021-02-18,0.025018383
2021-02-19,0.025871176
2021-02-22,0.0067492477
2021-02-23,-0.006445676
2021-02-24,-0.0016755915
2021-02-25,-0.0076457146
2021-02-26,-0.0057007554
2021-03-01,0.02370235
2021-03-02,-0.0064202985
2021-03-03,0.0136748
2021-03-04,-0.011756909
2021-03-05,0.0069684973
2021-03-08,-0.015515943
2021-03-09,-0.027470097
2021-03-10,-0.010937824
2021-03-11,0.02235025
2021-03-12,0.00046863715
2021-03-15,-0.003954
2021-03-16,0.012164434
2021-03-17,0.0052433256
2021-03-18,0.00032791405
2021-03-19,-0.0062491344
2021-03-22,0.016103143
2021-03-23,-0.012596633
2021-03-24,-0.010283532
2021-03-25,-0.0021202434
2021-03-26,0.014642384
2021-03-29,0.0010572595
2021-03-30,-0.0065485607
2021-03-31,7.501536e-05
2021-04-01,0.003320512
2021-04-02,0.0028904937
2021-04-06,0.010125975
2021-04-07,0.004457314
2021-04-08,-0.006210257
2021-04-09,-0.0007462928
2021-04-12,-0.015036841
2021-04-13,-0.0070157573
2021-04-14,0.011199353
2021-04-15,-0.0034170789
2021-04-16,0.015167641
2021-04-19,0.014167077
2021-04-20,-0.0032920872
2021-04-21,-0.0031403839
2021-04-22,0.00366301
2021-04-23,-0.006151958
2021-04-26,-0.0045644436
2021-04-27,-0.006410919
2021-04-28,0.0029838888
2021-04-29,-0.0028339308
2021-04-30,-0.006271736
2021-05-06,0.004184051
2021-05-07,-0.0053097093
2021-05-10,0.0071715205
2021-05-11,0.0022205957
2021-05-12,0.011608375
2021-05-13,-0.005618819
2021-05-14,0.011981459
2021-05-17,-0.0071123005
2021-05-18,0.0056743487
2021-05-19,-0.00023414553
2021-05-20,-0.003123797
2021-05-21,0.0014753443
2021-05-24,0.0065483977
2021-05-25,0.0095325345
2021-05-26,0.0058158403
2021-05-27,0.008684485
2021-05-28,-0.0024751304
2021-05-31,0.014084226
2021-06-01,0.007701869
2021-06-02,-0.010033499
2021-06-03,-0.0017422208
2021-06-04,0.0016909986
2021-06-07,0.00951562
2021-06-08,-0.001958943
2021-06-09,0.003105103
2021-06-10,0.0066160583
2021-06-11,-0.007971171
2021-06-15,-0.0074046613
2021-06-16,-0.013338164
2021-06-17,0.009970959
2021-06-18,0.010044041
2021-06-21,0.01318248
2021-06-22,0.0048093423
2021-06-23,0.0056540365
2021-06-24,-0.008116197
2021-06-25,0.0035629207
2021-06-28,0.0071526496
2021-06-29,-0.007926087
2021-06-30,0.008957347
2021-07-01,-0.01660648
2021-07-02,-0.0037695917
2021-07-05,0.015222263
2021-07-06,-0.0004258365
2021-07-07,0.009654617
2021-07-08,-0.0021294076
2021-07-09,0.006747727
2021-07-12,0.015987754
2021-07-13,0.0075541926
2021-07-14,-0.008623721
2021-07-15,-0.004478965
2021-07-16,-0.00044114442
2021-07-19,-0.00074431015
2021-07-20,0.0051276935
2021-07-21,0.015084966
2021-07-22,0.0064951084
2021-07-23,-0.010060612
2021-07-26,-0.014137052
2021-07-27,-0.02284606
2021-07-28,-0.024086135
2021-07-29,0.031382557
2021-07-30,0.010653846
2021-08-02,0.01990707
2021-08-03,-0.0059829527
2021-08-04,0.015491213
2021-08-05,-0.00825633
2021-08-06,0.0025377132
2021-08-09,0.008711546
2021-08-10,0.010887287
2021-08-11,0.007267595
2021-08-12,0.003917475
2021-08-13,-0.00042767724
2021-08-16,-0.0036747681
2021-08-17,-0.027699249
2021-08-18,0.007377185
2021-08-19,-0.00028654575
2021-08-20,-0.0033955846
2021-08-23,0.026500722
2021-08-24,0.004843698
2021-08-25,0.0072259596
2021-08-26,-0.007820142
2021-08-27,-0.0009795654
2021-08-30,0.0044427197
2021-08-31,-0.0023378064
2021-09-01,-0.008798569
2021-09-02,0.012196297
2021-09-03,-0.0012010061
2021-09-06,0.01187334
2021-09-07,0.013066738
2021-09-08,0.006457728
2021-09-09,-0.00078919536
2021-09-10,-0.0036859885
2021-09-13,0.004175539
2021-09-14,-0.0074839294
2021-09-15,0.007719085
2021-09-16,-0.01688809
2021-09-17,-0.0021606607
2021-09-22,0.004639476
2021-09-23,0.0050055804
2021-09-24,-0.01667741
2021-09-27,-0.028622536
2021-09-28,0.003442386
2021-09-29,-0.030959519
2021-09-30,0.023360208
2021-10-08,0.010431986
2021-10-11,-0.0041913213
2021-10-12,-0.018822804
2021-10-13,0.0023838321
2021-10-14,0.007359371
2021-10-15,-0.0055192667
2021-10-18,0.00999551
2021-10-19,0.0070518022
2021-10-20,0.0003575263
2021-10-21,-0.004192127
2021-10-22,-0.009931618
2021-10-25,0.010684606
2021-10-26,-0.0032690489
2021-10-27,-0.013827172
2021-10-28,-0.018711826
2021-10-29,0.015246211
2021-11-01,0.013333665
2021-11-02,-0.01198145
2021-11-03,0.0058667986
2021-11-04,0.014686693
2021-11-05,-0.008511318
2021-11-08,0.0056491466
2021-11-09,0.010819201
2021-11-10,0.0047641546
2021-11-11,0.008532949
2021-11-12,0.010325333
2021-11-15,0.0051559643
2021-11-16,-0.0076705413
2021-11-17,0.015150239
2021-11-18,-0.0050320746
2021-11-19,0.0111996345
2021-11-22,0.011607357
2021-11-23,0.0028455234
2021-11-24,0.002149396
2021-11-25,-0.0010616571
2021-11-26,-0.0006300223
2021-11-29,0.0019878703
2021-11-30,0.006837234
2021-12-01,0.0076406407
2021-12-02,-0.012533838
2021-12-03,0.0051078945
2021-12-06,-0.013330729
2021-12-07,-0.00968557
2021-12-08,0.014938451
2021-12-09,0.0035251067
2021-12-10,0.00354797
2021-12-13,0.0055663395
2021-12-14,0.004147298
2021-12-15,0.00010154123
2021-12-16,0.008382121
2021-12-17,-0.008740299
2021-12-20,-0.013722235
2021-12-21,0.013015984
2021-12-22,0.005764743
2021-12-23,-0.002134098
2021-12-24,-0.017596267
2021-12-27,0.002908251
2021-12-28,0.0068385787
2021-12-29,-0.0021648952
2021-12-30,0.010152413
2021-12-31,0.005605003
2022-01-04,0.008011121
2022-01-05,-0.017367203
2022-01-06,0.008708872
2022-01-07,-0.019078579
2022-01-10,0.006811276
2022-01-11,-0.007289171
2022-01-12,0.015131463
2022-01-13,-0.01149135
2022-01-14,-0.00025227363
2022-01-17,0.016699877
2022-01-18,-0.012636202
2022-01-19,-0.0024860739
2022-01-20,-0.024152832
2022-01-21,-0.012081869
2022-01-24,0.00047180193
2022-01-25,-0.04015277
2022-01-26,0.0051739854
2022-01-27,-0.033051375
2022-01-28,0.010681028
2022-02-07,0.011681778
2022-02-08,0.011437612
2022-02-09,0.017279934
2022-02-10,-0.0040441095
2022-02-11,-0.020808572
2022-02-14,0.00066285033
2022-02-15,0.0070678727
2022-02-16,0.010162141
2022-02-17,-0.0024043547
2022-02-18,0.0068297302
2022-02-21,0.015669143
2022-02-22,-0.01029843
2022-02-23,0.017797105
2022-02-24,-0.022949044
2022-02-25,0.009292336
2022-02-28,0.0018828595
2022-03-01,0.007477535
2022-03-02,0.0035584557
2022-03-03,-0.005026435
2022-03-04,-0.012355079
2022-03-07,-0.015798036
2022-03-08,-0.030403143
2022-03-09,-0.00993422
2022-03-10,0.018288128
2022-03-11,0.006690805
2022-03-14,-0.027209427
2022-03-15,-0.047393147
2022-03-16,0.03291891
2022-03-17,0.01955592
2022-03-18,0.011671788
2022-03-21,0.012412598
2022-03-22,-0.0030411605
2022-03-23,0.0037789047
2022-03-24,-0.011590492
2022-03-25,-0.0058172024
2022-03-28,-0.0036103295
2022-03-29,-0.007932804
2022-03-30,0.016771391
2022-03-31,-0.0039291987
2022-04-01,-0.001853735
2022-04-06,0.007453781
2022-04-07,-0.02380891
2022-04-08,-0.006513998
2022-04-11,-0.028926443
2022-04-12,0.016979387
2022-04-13,-0.020786483
2022-04-14,0.009536385
2022-04-15,-0.017055139
2022-04-18,0.0056346557
2022-04-19,0.0041880035
2022-04-20,-0.012185676
2022-04-21,-0.03886298
2022-04-22,-0.012838916
2022-04-25,-0.073345006
2022-04-26,-0.030171683
2022-04-27,0.03333629
2022-04-28,-0.014715506
2022-04-29,0.042533085
2022-05-05,0.01650788
2022-05-06,-0.011709978
2022-05-09,0.014773052
2022-05-10,0.016864158
2022-05-11,0.004501534
2022-05-12,0.006972611
2022-05-13,0.006155432
2022-05-16,0.002672807
2022-05-17,-0.00060465717
2022-05-18,0.006076553
2022-05-19,0.0072728535
2022-05-20,0.012311798
2022-05-23,0.012430427
2022-05-24,-0.040190566
2022-05-25,0.019279284
2022-05-26,0.005242171
2022-05-27,0.0005911405
2022-05-30,0.009107924
2022-05-31,0.01078587
2022-06-01,0.004605673
2022-06-02,0.0077027553
2022-06-06,0.016572963
2022-06-07,-0.0033511363
2022-06-08,-9.140165e-05
2022-06-09,-0.017830042
2022-06-10,0.017947827
2022-06-13,0.004341332
2022-06-14,0.0013123004
2022-06-15,-0.0016105049
2022-06-16,0.00835277
2022-06-17,0.006151065
2022-06-20,0.010555856
2022-06-21,-0.0056462726
2022-06-22,-0.0116038
2022-06-23,0.01957117
2022-06-24,0.010467529
2022-06-27,0.008915151
2022-06-28,0.012665192
2022-06-29,-0.021803726
2022-06-30,0.0091569405
2022-07-01,-0.002405503
2022-07-04,0.0072805644
2022-07-05,-0.0072809556
2022-07-06,-0.009147575
2022-07-07,0.008685094
2022-07-08,-2.4339632e-05
2022-07-11,-0.008826458
2022-07-12,-0.015799394
2022-07-13,0.012039209
2022-07-14,0.0068538636
2022-07-15,-0.016104888
2022-07-18,0.023275891
2022-07-19,0.009626652
2022-07-20,0.010088729
2022-07-21,-0.0036413646
2022-07-22,-0.0027267323
2022-07-25,-0.009705357
2022-07-26,0.011682637
2022-07-27,0.009068485
2022-07-28,0.0077154916
2022-07-29,-0.0051121106
2022-08-01,0.0058725253
2022-08-02,-0.036611147
2022-08-03,-0.0057724537
2022-08-04,0.012502831
2022-08-05,0.010698176
2022-08-08,0.014931901
2022-08-09,0.003731702
2022-08-10,0.003588258
2022-08-11,0.011758242
2022-08-12,-0.005069122
2022-08-15,0.0066709616
2022-08-16,0.008300011
2022-08-17,0.002597985
2022-08-18,0.00411982
2022-08-19,-0.015019158
2022-08-22,0.0048575737
2022-08-23,0.004890818
2022-08-24,-0.03313823
2022-08-25,-0.006658375
2022-08-26,-0.0061057215
2022-08-29,0.0069270167
2022-08-30,-0.007210833
2022-08-31,-0.030307135
2022-09-01,-0.0054760277
2022-09-02,0.014371945
2022-09-05,0.0019917754
2022-09-06,0.016021691
2022-09-07,0.006302275
2022-09-08,-0.01087762
2022-09-09,-0.0016149468
2022-09-13,0.002268012
2022-09-14,-0.009592235
2022-09-15,-0.027287718
2022-09-16,-0.021502107
2022-09-19,-0.010733153
2022-09-20,0.015773278
2022-09-21,0.0011650102
2022-09-22,-0.0021451048
2022-09-23,-0.021692744
2022-09-26,-0.013547095
2022-09-27,0.022339579
2022-09-28,-0.029726923
2022-09-29,-0.0038847465
2022-09-30,-0.014796673
2022-10-10,-0.018550392
2022-10-11,0.0074494705
2022-10-12,0.028955191
2022-10-13,0.0091023315
2022-10-14,0.02317574
2022-10-17,0.014284163
2022-10-18,0.004099279
2022-10-19,-0.007288388
2022-10-20,-0.0034539686
2022-10-21,0.00067197153
2022-10-24,-0.011311222
2022-10-25,-0.0020253279
2022-10-26,0.020600945
2022-10-27,-0.005251453
2022-10-28,-0.03488377
2022-10-31,0.010199145
2022-11-01,0.025685312
2022-11-02,0.014778701
2022-11-03,0.004843424
2022-11-04,0.018947816
2022-11-07,0.0054761777
2022-11-08,-0.0017872647
2022-11-09,0.0005126766
2022-11-10,-0.0060445094
2022-11-11,0.0034852196
2022-11-14,-0.0034444532
2022-11-15,0.02108452
2022-11-16,-0.0037696538
2022-11-17,0.0033529676
2022-11-18,-0.0067527243
2022-11-21,0.005032673
2022-11-22,-0.01472452
2022-11-23,-0.0063493783
2022-11-24,0.0041394155
2022-11-25,-0.01150305
2022-11-28,-0.003748598
2022-11-29,0.017077172
2022-11-30,2.6086678e-05
2022-12-01,0.009317558
2022-12-02,0.0048868572
2022-12-05,0.005532057
2022-12-06,-0.0038249441
2022-12-07,0.0015981308
2022-12-08,-0.0043749097
2022-12-09,-0.0008471328
2022-12-12,-0.0010997409
2022-12-13,-0.0053705936
2022-12-14,-0.0028465916
2022-12-15,0.0041800695
2022-12-16,-0.010873746
2022-12-19,-0.020003654
2022-12-20,-0.006134497
2022-12-21,-0.007192366
2022-12-22,-0.013175532
2022-12-23,-0.003500241
2022-12-26,0.018695604
2022-12-27,0.0045895427
2022-12-28,-0.010621848
2022-12-29,-0.0027668867
2022-12-30,0.0057903514
2023-01-03,0.022594694
2023-01-04,0.0029012302
2023-01-05,0.0073919143
2023-01-06,-0.0014532618
2023-01-09,0.005743614
2023-01-10,-9.747e-05
2023-01-11,-0.008324674
2023-01-12,-0.00029991215
2023-01-13,0.0025960715
2023-01-16,0.009187726
2023-01-17,-0.0018462741
2023-01-18,0.0025988095
2023-01-19,0.004781648
2023-01-20,0.0082803015
2023-01-30,0.013653557
2023-01-31,0.0025493999
2023-02-01,0.016867597
2023-02-02,0.0033701423
2023-02-03,-0.0001910708
2023-02-06,-0.0029058673
2023-02-07,0.00557551
2023-02-08,-0.0056387982
2023-02-09,0.012965719
2023-02-10,-0.0029970407
2023-02-13,0.011165178
2023-02-14,-0.00042937993
2023-02-15,0.0024793784
2023-02-16,-0.02254845
2023-02-17,-0.0076422235
2023-02-20,0.012898939
2023-02-21,0.0030427347
2023-02-22,0.0009677919
2023-02-23,-0.003519089
2023-02-24,-0.0035802824
2023-02-27,-0.009034435
2023-02-28,0.009576915
2023-03-01,0.009044048
2023-03-02,-0.004912666
2023-03-03,-0.001210678
2023-03-06,0.0021303636
2023-03-07,-0.02134334
2023-03-08,0.008475264
2023-03-09,-0.0002938312
2023-03-10,-0.013737819
2023-03-13,0.004372891
2023-03-14,-0.011098121
2023-03-15,0.004601822
2023-03-16,-0.016152285
2023-03-17,0.008096487
2023-03-20,-0.0037872763
2023-03-21,0.016224489
2023-03-22,0.0051995814
2023-03-23,0.0018988816
2023-03-24,0.0013472281
2023-03-27,0.0032109884
2023-03-28,-0.010018894
2023-03-29,-0.0025941315
2023-03-30,-0.0035970453
2023-03-31,0.011242639
2023-04-03,0.012363597
2023-04-04,-0.007862001
2023-04-06,0.001313995
2023-04-07,0.010441729
2023-04-10,-0.014372867
2023-04-11,0.0035489125
2023-04-12,0.009967069
2023-04-13,-0.0065408982
2023-04-14,0.0044171335
2023-04-17,-0.0034267104
2023-04-18,-0.005233423
2023-04-19,-0.0020208354
2023-04-20,-0.00089478877
2023-04-21,-0.030309862
2023-04-24,-0.0053222366
2023-04-25,-0.021956177
2023-04-26,0.0050710645
2023-04-27,-0.003092665
2023-04-28,0.020552652
2023-05-04,0.0023745485
2023-05-05,-0.009255593
2023-05-08,0.0054582083
2023-05-09,-0.01770819
2023-05-10,0.0051336465
2023-05-11,0.0040180343
2023-05-12,-0.011637379
2023-05-15,0.009082555
2023-05-16,-0.008780559
2023-05-17,0.0089960955
2023-05-18,0.0069246525
2023-05-19,0.0020166037
2023-05-22,0.0018203842
2023-05-23,-0.010520519
2023-05-24,0.0010538611
2023-05-25,-0.001450015
2023-05-26,0.0065274737
2023-05-29,-0.0028274718
2023-05-30,0.0067532784
2023-05-31,0.00065450545
2023-06-01,0.0056122113
2023-06-02,0.006611102
2023-06-05,0.0048491
2023-06-06,-0.019561665
2023-06-07,0.006578552
2023-06-08,-0.007188123
2023-06-09,0.008991392
2023-06-12,0.00707066
2023-06-13,0.0056957486
2023-06-14,0.0020504394
2023-06-15,0.004609969
2023-06-16,0.008563918
2023-06-19,0.0042866953
2023-06-20,-0.0018584632
2023-06-21,-0.01888226
2023-06-26,-0.02044014
2023-06-27,0.01657262
2023-06-28,-0.005891609
2023-06-29,0.009500216
2023-06-30,0.011173087
2023-07-03,0.0025025064
2023-07-04,0.0069737853
2023-07-05,-0.008432804
2023-07-06,-0.0007411739
2023-07-07,-0.0080463765
2023-07-10,0.0005913502
